#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Na?
46-3	1082-1085	ist	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	true[122]|false[123]	*[122]|Decl[123]	*[216]	*[216]	*[216]	*[216]	*[216]	input1[216]	57[305]	female[305]	k0vnav0sqhr0fo3b0jpuaak9s4[305]	speaker: YOU[394]	*->133-1	clause[133]	_	_	_	
46-4	1086-1092	wieder	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	true[122]|false[123]	*[122]|Decl[123]	*[216]	*[216]	*[216]	*[216]	*[216]	input1[216]	57[305]	female[305]	k0vnav0sqhr0fo3b0jpuaak9s4[305]	speaker: YOU[394]	*->133-1	clause[133]	_	_	_	
46-5	1093-1096	auf	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	true[122]|false[123]	*[122]|Decl[123]	*[216]	*[216]	*[216]	*[216]	*[216]	input1[216]	57[305]	female[305]	k0vnav0sqhr0fo3b0jpuaak9s4[305]	speaker: YOU[394]	*->133-1	clause[133]	_	_	_	
46-6	1097-1100	die	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	*[53]	*[53]	PrepObj[53]	*[53]	*[53]	true[122]|false[123]	*[122]|Decl[123]	*[216]	*[216]	*[216]	*[216]	*[216]	input1[216]	57[305]	female[305]	k0vnav0sqhr0fo3b0jpuaak9s4[305]	speaker: YOU[394]	*->133-1|*->97-1	clause[133]|DefNP[97]	_	_	_	
46-7	1101-1107	Pappel	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	*[53]	*[53]	PrepObj[53]	*[53]	*[53]	true[122]|false[123]	*[122]|Decl[123]	*[216]	*[216]	*[216]	*[216]	*[216]	input1[216]	57[305]	female[305]	k0vnav0sqhr0fo3b0jpuaak9s4[305]	speaker: YOU[394]	*->133-1|*->97-1	clause[133]|DefNP[97]	_	_	_	
46-8	1108-1118	geklettert	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	true[122]|false[123]	*[122]|Decl[123]	*[216]	*[216]	*[216]	*[216]	*[216]	input1[216]	57[305]	female[305]	k0vnav0sqhr0fo3b0jpuaak9s4[305]	speaker: YOU[394]	*->133-1	clause[133]	_	_	_	
46-9	1119-1122	und	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	true[122]|false[124]	*[122]|Decl[124]	*[216]	*[216]	*[216]	*[216]	*[216]	input1[216]	57[305]	female[305]	k0vnav0sqhr0fo3b0jpuaak9s4[305]	speaker: YOU[394]	*->133-1	clause[133]	_	_	_	
46-10	1123-1128	kommt	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	3	*	*	*	singular	true[122]|false[124]	*[122]|Decl[124]	*[216]	*[216]	*[216]	*[216]	*[216]	input1[216]	57[305]	female[305]	k0vnav0sqhr0fo3b0jpuaak9s4[305]	speaker: YOU[394]	*->133-1|*->137-2	clause[133]|zero[137]	_	_	_	
46-11	1129-1134	nicht	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	true[122]|false[124]	*[122]|Decl[124]	*[216]	*[216]	*[216]	*[216]	*[216]	input1[216]	57[305]	female[305]	k0vnav0sqhr0fo3b0jpuaak9s4[305]	speaker: YOU[394]	*->133-1	clause[133]	_	_	_	
46-12	1135-1141	wieder	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	true[122]|false[124]	*[122]|Decl[124]	*[216]	*[216]	*[216]	*[216]	*[216]	input1[216]	57[305]	female[305]	k0vnav0sqhr0fo3b0jpuaak9s4[305]	speaker: YOU[394]	*->133-1	clause[133]	_	_	_	
46-13	1142-1149	runter.	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	true[122]|false[124]	*[122]|Decl[124]	*[216]	*[216]	*[216]	*[216]	*[216]	input1[216]	57[305]	female[305]	k0vnav0sqhr0fo3b0jpuaak9s4[305]	speaker: YOU[394]	*->133-1	clause[133]	_	_	_	

#Text=Berta macht das so oft <BR> Samuel denkt darüber nach<BR>sich eine eigene Leiter zu kaufen.
47-1	1151-1156	Berta	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	*	*	Subj	*	*	false[125]	Excl[125]	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	*->137-3	PropNm[137]	result	*	47-7[126_125]	
47-2	1157-1162	macht	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	false[125]	Excl[125]	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	_	_	_	_	_	
47-3	1163-1166	das	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	false[125]	Excl[125]	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	*->133-2	D-Pron[133]	_	_	_	
47-4	1167-1169	so	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	false[125]	Excl[125]	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	_	_	_	_	_	
47-5	1170-1173	oft	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	false[125]	Excl[125]	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	_	_	_	_	_	
47-6	1174-1178	<BR>	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	_	_	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	_	_	_	_	_	
47-7	1179-1185	Samuel	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	*	*	Subj	*	*	false[126]	Decl[126]	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	*->102-2	PropNm[102]	_	_	_	
47-8	1186-1191	denkt	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	false[126]	Decl[126]	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	_	_	_	_	_	
47-9	1192-1199	darüber	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	false[126]	Decl[126]	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	*->105-1	DemPron[105]	_	_	_	
47-10	1200-1212	nach<BR>sich	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	false[126]	Decl[126]	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	*->105-2	clause[105]	_	_	_	
47-11	1213-1217	eine	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	*[54]	*[54]	Embedded[54]	*[54]	*[54]	false[126]	Decl[126]	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	*->105-2|*->37-1	clause[105]|IndefNP[37]	_	_	_	
47-12	1218-1224	eigene	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	*[54]	*[54]	Embedded[54]	*[54]	*[54]	false[126]	Decl[126]	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	*->105-2|*->37-1	clause[105]|IndefNP[37]	_	_	_	
47-13	1225-1231	Leiter	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	*[54]	*[54]	Embedded[54]	*[54]	*[54]	false[126]	Decl[126]	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	*->105-2|*->37-1	clause[105]|IndefNP[37]	_	_	_	
47-14	1232-1234	zu	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	false[126]	Decl[126]	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	*->105-2	clause[105]	_	_	_	
47-15	1235-1242	kaufen.	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	false[126]	Decl[126]	*[217]	*[217]	*[217]	*[217]	*[217]	input2[217]	57[306]	female[306]	k0vnav0sqhr0fo3b0jpuaak9s4[306]	speaker: YOU[395]	*->105-2	clause[105]	_	_	_	

#Text=END_OF_DOCUMENT
48-1	1244-1259	END_OF_DOCUMENT	GFailure[8]	ausleihen\_set1\_21[8]	latin2[8]	k0vnav0sqhr0fo3b0jpuaak9s4-ausleihen\_set1\_21[8]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
49-1	1261-1264	Na?	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Finnja	_	_	QAP	*	50-1[127_0]	

#Text=Samuel hat eine Leiter ausgeliehen
50-1	1266-1272	Samuel	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	*	*	Subj	*	*	false[127]	Decl[127]	*[218]	ausleihen[218]	transitive[218]	*[218]	*[218]	item0[218]	26[307]	female[307]	qjdpg51abd5auurj3bduisfb43[307]	speaker: YOU[396]	*->136-1	PropNm[136]	elaboration|CR	*|*	52-1[128_127]|51-1[0_127]	
50-2	1273-1276	hat	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	_	_	_	_	_	false[127]	Decl[127]	*[218]	ausleihen[218]	transitive[218]	*[218]	*[218]	item0[218]	26[307]	female[307]	qjdpg51abd5auurj3bduisfb43[307]	speaker: YOU[396]	_	_	_	_	_	
50-3	1277-1281	eine	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	*[55]	*[55]	object[55]	*[55]	*[55]	false[127]	Decl[127]	*[218]	ausleihen[218]	transitive[218]	*[218]	*[218]	item0[218]	26[307]	female[307]	qjdpg51abd5auurj3bduisfb43[307]	speaker: YOU[396]	*->57-1	IndefNP[57]	_	_	_	
50-4	1282-1288	Leiter	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	*[55]	*[55]	object[55]	*[55]	*[55]	false[127]	Decl[127]	*[218]	ausleihen[218]	transitive[218]	*[218]	*[218]	item0[218]	26[307]	female[307]	qjdpg51abd5auurj3bduisfb43[307]	speaker: YOU[396]	*->57-1	IndefNP[57]	_	_	_	
50-5	1289-1300	ausgeliehen	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	_	_	_	_	_	false[127]	Decl[127]	*[218]	ausleihen[218]	transitive[218]	*[218]	*[218]	item0[218]	26[307]	female[307]	qjdpg51abd5auurj3bduisfb43[307]	speaker: YOU[396]	_	_	_	_	_	

#Text=Was?
51-1	1302-1306	Was?	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	_	_	_	_	_	false	NA	was\_question\_3	*	*	*	*	feedback	*	female	*	speaker:Finnja	_	_	_	_	_	

#Text=Also deine Leiter.
52-1	1308-1312	Also	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	_	_	_	_	_	false[128]	NA[128]	*[219]	*[219]	*[219]	*[219]	*[219]	input1[219]	26[308]	female[308]	qjdpg51abd5auurj3bduisfb43[308]	speaker: YOU[397]	*->85-1	clause[85]	elaboration	*	53-1[129_128]	
52-2	1313-1318	deine	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	2	*	*	*	singular	false[128]	NA[128]	*[219]	*[219]	*[219]	*[219]	*[219]	input1[219]	26[308]	female[308]	qjdpg51abd5auurj3bduisfb43[308]	speaker: YOU[397]	*->85-1|*->57-2|*->10-1	clause[85]|DefNP[57]|PossePron[10]	_	_	_	
52-3	1319-1326	Leiter.	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	_	_	_	_	_	false[128]	NA[128]	*[219]	*[219]	*[219]	*[219]	*[219]	input1[219]	26[308]	female[308]	qjdpg51abd5auurj3bduisfb43[308]	speaker: YOU[397]	*->85-1|*->57-2	clause[85]|DefNP[57]	_	_	_	

#Text=Ich hoffe <BR> dass das okay ist.
53-1	1328-1331	Ich	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	1	*	Subj	*	singular	false[129]	Decl[129]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	26[309]	female[309]	qjdpg51abd5auurj3bduisfb43[309]	speaker: YOU[398]	*->124-1	PerPron[124]	_	_	_	
53-2	1332-1337	hoffe	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	_	_	_	_	_	false[129]	Decl[129]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	26[309]	female[309]	qjdpg51abd5auurj3bduisfb43[309]	speaker: YOU[398]	_	_	_	_	_	
53-3	1338-1342	<BR>	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	_	_	_	_	_	false[129]	Decl[129]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	26[309]	female[309]	qjdpg51abd5auurj3bduisfb43[309]	speaker: YOU[398]	_	_	_	_	_	
53-4	1343-1347	dass	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	_	_	_	_	_	false[129]	Decl[129]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	26[309]	female[309]	qjdpg51abd5auurj3bduisfb43[309]	speaker: YOU[398]	_	_	_	_	_	
53-5	1348-1351	das	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	*	*	Embedded	*	*	false[129]	Decl[129]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	26[309]	female[309]	qjdpg51abd5auurj3bduisfb43[309]	speaker: YOU[398]	*->85-2	D-Pron[85]	_	_	_	
53-6	1352-1356	okay	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	_	_	_	_	_	false[129]	Decl[129]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	26[309]	female[309]	qjdpg51abd5auurj3bduisfb43[309]	speaker: YOU[398]	_	_	_	_	_	
53-7	1357-1361	ist.	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	_	_	_	_	_	false[129]	Decl[129]	*[220]	*[220]	*[220]	*[220]	*[220]	input2[220]	26[309]	female[309]	qjdpg51abd5auurj3bduisfb43[309]	speaker: YOU[398]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
54-1	1363-1378	END_OF_DOCUMENT	GFailure[9]	ausleihen\_set1\_21[9]	latin2[9]	qjdpg51abd5auurj3bduisfb43-ausleihen\_set1\_21[9]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
55-1	1380-1383	Na?	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Finnja	_	_	QAP	*	56-1[130_0]	

#Text=Samuel hat eine Leiter ausgeliehen
56-1	1385-1391	Samuel	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	*	*	Subj	*	*	false[130]	Decl[130]	*[221]	ausleihen[221]	transitive[221]	*[221]	*[221]	item0[221]	72[310]	male[310]	rhiec6c6hfje484c5bsbj040l0[310]	speaker: YOU[399]	*->121-1	PropNm[121]	elaboration|CR	*|*	58-1[131_130]|57-1[0_130]	
56-2	1392-1395	hat	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	_	_	_	_	_	false[130]	Decl[130]	*[221]	ausleihen[221]	transitive[221]	*[221]	*[221]	item0[221]	72[310]	male[310]	rhiec6c6hfje484c5bsbj040l0[310]	speaker: YOU[399]	_	_	_	_	_	
56-3	1396-1400	eine	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	*[56]	*[56]	object[56]	*[56]	*[56]	false[130]	Decl[130]	*[221]	ausleihen[221]	transitive[221]	*[221]	*[221]	item0[221]	72[310]	male[310]	rhiec6c6hfje484c5bsbj040l0[310]	speaker: YOU[399]	*->20-1	IndefNP[20]	_	_	_	
56-4	1401-1407	Leiter	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	*[56]	*[56]	object[56]	*[56]	*[56]	false[130]	Decl[130]	*[221]	ausleihen[221]	transitive[221]	*[221]	*[221]	item0[221]	72[310]	male[310]	rhiec6c6hfje484c5bsbj040l0[310]	speaker: YOU[399]	*->20-1	IndefNP[20]	_	_	_	
56-5	1408-1419	ausgeliehen	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	_	_	_	_	_	false[130]	Decl[130]	*[221]	ausleihen[221]	transitive[221]	*[221]	*[221]	item0[221]	72[310]	male[310]	rhiec6c6hfje484c5bsbj040l0[310]	speaker: YOU[399]	_	_	_	_	_	

#Text=Was?
57-1	1421-1425	Was?	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	_	_	_	_	_	false	NA	was\_question\_3	*	*	*	*	feedback	*	female	*	speaker:Finnja	_	_	_	_	_	

#Text=Er hat eine Leiter ausgeliehen
58-1	1427-1429	Er	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	3	*	Subj	*	singular	false[131]	Decl[131]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	72[311]	male[311]	rhiec6c6hfje484c5bsbj040l0[311]	speaker: YOU[400]	*->121-2	PerPron[121]	explanation	*	59-1[132_131]	
58-2	1430-1433	hat	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	_	_	_	_	_	false[131]	Decl[131]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	72[311]	male[311]	rhiec6c6hfje484c5bsbj040l0[311]	speaker: YOU[400]	_	_	_	_	_	
58-3	1434-1438	eine	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	*[57]	*[57]	DirObj[57]	*[57]	*[57]	false[131]	Decl[131]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	72[311]	male[311]	rhiec6c6hfje484c5bsbj040l0[311]	speaker: YOU[400]	*->20-2	IndefNP[20]	_	_	_	
58-4	1439-1445	Leiter	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	*[57]	*[57]	DirObj[57]	*[57]	*[57]	false[131]	Decl[131]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	72[311]	male[311]	rhiec6c6hfje484c5bsbj040l0[311]	speaker: YOU[400]	*->20-2	IndefNP[20]	_	_	_	
58-5	1446-1457	ausgeliehen	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	_	_	_	_	_	false[131]	Decl[131]	*[222]	*[222]	*[222]	*[222]	*[222]	input1[222]	72[311]	male[311]	rhiec6c6hfje484c5bsbj040l0[311]	speaker: YOU[400]	_	_	_	_	_	

#Text=Er will die Fassade streichen
59-1	1459-1461	Er	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	3	*	Subj	*	singular	false[132]	Decl[132]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	72[312]	male[312]	rhiec6c6hfje484c5bsbj040l0[312]	speaker: YOU[401]	*->121-3	PerPron[121]	_	_	_	
59-2	1462-1466	will	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	_	_	_	_	_	false[132]	Decl[132]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	72[312]	male[312]	rhiec6c6hfje484c5bsbj040l0[312]	speaker: YOU[401]	_	_	_	_	_	
59-3	1467-1470	die	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	*[58]	*[58]	DirObj[58]	*[58]	*[58]	false[132]	Decl[132]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	72[312]	male[312]	rhiec6c6hfje484c5bsbj040l0[312]	speaker: YOU[401]	*->54-1	DefNP[54]	_	_	_	
59-4	1471-1478	Fassade	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	*[58]	*[58]	DirObj[58]	*[58]	*[58]	false[132]	Decl[132]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	72[312]	male[312]	rhiec6c6hfje484c5bsbj040l0[312]	speaker: YOU[401]	*->54-1	DefNP[54]	_	_	_	
59-5	1479-1488	streichen	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	_	_	_	_	_	false[132]	Decl[132]	*[223]	*[223]	*[223]	*[223]	*[223]	input2[223]	72[312]	male[312]	rhiec6c6hfje484c5bsbj040l0[312]	speaker: YOU[401]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
60-1	1490-1505	END_OF_DOCUMENT	GFailure[10]	ausleihen\_set1\_21[10]	latin2[10]	rhiec6c6hfje484c5bsbj040l0-ausleihen\_set1\_21[10]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Na?
61-1	1507-1510	Na?	GSuccess[11]	ausleihen\_set1\_21[11]	latin3[11]	0ncaea7aqlpc7oe43khd21qn11-ausleihen\_set1\_21[11]	_	_	_	_	_	false	Int	*	*	*	gen\_1	general\_question	openq	*	female	*	speaker:Finnja	_	_	QAP	*	62-1[133_0]	

#Text=Samuel hat eine Leiter ausgeliehen
62-1	1512-1518	Samuel	GSuccess[11]	ausleihen\_set1\_21[11]	latin3[11]	0ncaea7aqlpc7oe43khd21qn11-ausleihen\_set1\_21[11]	*	*	Subj	*	*	false[133]	Decl[133]	*[224]	ausleihen[224]	transitive[224]	*[224]	*[224]	item0[224]	18[313]	female[313]	0ncaea7aqlpc7oe43khd21qn11[313]	speaker: YOU[402]	*->6-1	PropNm[6]	result|acknowledgement	*|*	64-1[134_133]|63-1[0_133]	
