#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Error|Error
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Alles gut?
24-1	451-466	END_OF_DOCUMENT	_	GFailure[6]	stuerzen\_set1\_16[6]	latin1[6]	afpst3sherp4732c4se5ajftkq-stuerzen\_set1\_16[6]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Alles gut?
25-1	468-473	Alles	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[51]	Int[51]	*[177]	*[177]	*[177]	yn\_4[177]	yesno\_question[177]	openq[177]	*[296]	female[296]	*[296]	speaker:Elisabeth[415]	_	_	QAP	*	26-1[52_51]	
25-2	474-478	gut?	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[51]	Int[51]	*[177]	*[177]	*[177]	yn\_4[177]	yesno\_question[177]	openq[177]	*[296]	female[296]	*[296]	speaker:Elisabeth[415]	_	_	_	_	_	

#Text=Till ist gestürzt
26-1	480-484	Till	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[52]	Decl[52]	*[178]	stürzen[178]	intransitive[178]	*[178]	*[178]	item0[178]	42[297]	female[297]	blj8i1h4sc8jti0m6gcav1c9ek[297]	speaker: YOU[416]	*->65-1	PropNm[65]	narration|CR	*|*	28-1[53_52]|27-1[0_52]	
26-2	485-488	ist	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[52]	Decl[52]	*[178]	stürzen[178]	intransitive[178]	*[178]	*[178]	item0[178]	42[297]	female[297]	blj8i1h4sc8jti0m6gcav1c9ek[297]	speaker: YOU[416]	_	_	_	_	_	
26-3	489-497	gestürzt	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[52]	Decl[52]	*[178]	stürzen[178]	intransitive[178]	*[178]	*[178]	item0[178]	42[297]	female[297]	blj8i1h4sc8jti0m6gcav1c9ek[297]	speaker: YOU[416]	_	_	_	_	_	

#Text=Hm?
27-1	499-502	Hm?	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false	NA	hm\_question\_4	*	*	*	*	feedback	*	female	*	speaker:Elisabeth	_	_	_	_	_	

#Text=Wir sind gerade im KH <BR> weil Till gestürzt ist.
28-1	504-507	Wir	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	1	*	*	*	plural	false[53]	Decl[53]	*[179]	*[179]	*[179]	*[179]	*[179]	input1[179]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[417]	*->30-1	PerPron[30]	explanation|result	*|*	28-7[54_53]|29-1[55_53]	
28-2	508-512	sind	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[53]	Decl[53]	*[179]	*[179]	*[179]	*[179]	*[179]	input1[179]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[417]	_	_	_	_	_	
28-3	513-519	gerade	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[53]	Decl[53]	*[179]	*[179]	*[179]	*[179]	*[179]	input1[179]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[417]	_	_	_	_	_	
28-4	520-522	im	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[53]	Decl[53]	*[179]	*[179]	*[179]	*[179]	*[179]	input1[179]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[417]	*->49-1	DefNP[49]	_	_	_	
28-5	523-525	KH	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[53]	Decl[53]	*[179]	*[179]	*[179]	*[179]	*[179]	input1[179]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[417]	*->49-1	DefNP[49]	_	_	_	
28-6	526-530	<BR>	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	_	_	*[179]	*[179]	*[179]	*[179]	*[179]	input1[179]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[417]	_	_	_	_	_	
28-7	531-535	weil	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[54]	NA[54]	*[179]	*[179]	*[179]	*[179]	*[179]	input1[179]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[417]	_	_	_	_	_	
28-8	536-540	Till	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[54]	NA[54]	*[179]	*[179]	*[179]	*[179]	*[179]	input1[179]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[417]	*->65-2	PropNm[65]	_	_	_	
28-9	541-549	gestürzt	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[54]	NA[54]	*[179]	*[179]	*[179]	*[179]	*[179]	input1[179]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[417]	_	_	_	_	_	
28-10	550-554	ist.	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[54]	NA[54]	*[179]	*[179]	*[179]	*[179]	*[179]	input1[179]	42[298]	female[298]	blj8i1h4sc8jti0m6gcav1c9ek[298]	speaker: YOU[417]	_	_	_	_	_	

#Text=Kann ich mich später melden?
29-1	556-560	Kann	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[55]	Int[55]	*[180]	*[180]	*[180]	*[180]	*[180]	input2[180]	42[299]	female[299]	blj8i1h4sc8jti0m6gcav1c9ek[299]	speaker: YOU[418]	_	_	_	_	_	
29-2	561-564	ich	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	1	*	*	*	singular	false[55]	Int[55]	*[180]	*[180]	*[180]	*[180]	*[180]	input2[180]	42[299]	female[299]	blj8i1h4sc8jti0m6gcav1c9ek[299]	speaker: YOU[418]	*->89-1	PerPron[89]	_	_	_	
29-3	565-569	mich	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[55]	Int[55]	*[180]	*[180]	*[180]	*[180]	*[180]	input2[180]	42[299]	female[299]	blj8i1h4sc8jti0m6gcav1c9ek[299]	speaker: YOU[418]	_	_	_	_	_	
29-4	570-576	später	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[55]	Int[55]	*[180]	*[180]	*[180]	*[180]	*[180]	input2[180]	42[299]	female[299]	blj8i1h4sc8jti0m6gcav1c9ek[299]	speaker: YOU[418]	_	_	_	_	_	
29-5	577-584	melden?	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	false[55]	Int[55]	*[180]	*[180]	*[180]	*[180]	*[180]	input2[180]	42[299]	female[299]	blj8i1h4sc8jti0m6gcav1c9ek[299]	speaker: YOU[418]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
30-1	586-601	END_OF_DOCUMENT	_	GFailure[7]	stuerzen\_set1\_16[7]	latin1[7]	blj8i1h4sc8jti0m6gcav1c9ek-stuerzen\_set1\_16[7]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Alles gut?
31-1	603-608	Alles	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false[56]	Int[56]	*[181]	*[181]	*[181]	yn\_4[181]	yesno\_question[181]	openq[181]	*[300]	female[300]	*[300]	speaker:Elisabeth[419]	_	_	QAP	*	32-1[57_56]	
31-2	609-613	gut?	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false[56]	Int[56]	*[181]	*[181]	*[181]	yn\_4[181]	yesno\_question[181]	openq[181]	*[300]	female[300]	*[300]	speaker:Elisabeth[419]	_	_	_	_	_	

#Text=Till ist gestürzt
32-1	615-619	Till	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false[57]	Decl[57]	*[182]	stürzen[182]	intransitive[182]	*[182]	*[182]	item0[182]	42[301]	female[301]	h05ingrcngdnasp07727nvoq59[301]	speaker: YOU[420]	*->74-1	PropNm[74]	elaboration|CR	*|*	34-1[0_57]|33-1[0_57]	
32-2	620-623	ist	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false[57]	Decl[57]	*[182]	stürzen[182]	intransitive[182]	*[182]	*[182]	item0[182]	42[301]	female[301]	h05ingrcngdnasp07727nvoq59[301]	speaker: YOU[420]	_	_	_	_	_	
32-3	624-632	gestürzt	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false[57]	Decl[57]	*[182]	stürzen[182]	intransitive[182]	*[182]	*[182]	item0[182]	42[301]	female[301]	h05ingrcngdnasp07727nvoq59[301]	speaker: YOU[420]	_	_	_	_	_	

#Text=Hm?
33-1	634-637	Hm?	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false	NA	hm\_question\_4	*	*	*	*	feedback	*	female	*	speaker:Elisabeth	_	_	_	_	_	

#Text=Ja <BR> mit dem Fahrrad.
34-1	639-641	Ja	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false	NA	*[183]	*[183]	*[183]	*[183]	*[183]	input1[183]	42[302]	female[302]	h05ingrcngdnasp07727nvoq59[302]	speaker: YOU[421]	_	_	elaboration|elaboration	*|*	34-3[58_0]|35-1[59_0]	
34-2	642-646	<BR>	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	_	_	*[183]	*[183]	*[183]	*[183]	*[183]	input1[183]	42[302]	female[302]	h05ingrcngdnasp07727nvoq59[302]	speaker: YOU[421]	_	_	_	_	_	
34-3	647-650	mit	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false[58]	NA[58]	*[183]	*[183]	*[183]	*[183]	*[183]	input1[183]	42[302]	female[302]	h05ingrcngdnasp07727nvoq59[302]	speaker: YOU[421]	_	_	_	_	_	
34-4	651-654	dem	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false[58]	NA[58]	*[183]	*[183]	*[183]	*[183]	*[183]	input1[183]	42[302]	female[302]	h05ingrcngdnasp07727nvoq59[302]	speaker: YOU[421]	*->76-1	DefNP[76]	_	_	_	
34-5	655-663	Fahrrad.	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false[58]	NA[58]	*[183]	*[183]	*[183]	*[183]	*[183]	input1[183]	42[302]	female[302]	h05ingrcngdnasp07727nvoq59[302]	speaker: YOU[421]	*->76-1	DefNP[76]	_	_	_	

#Text=Er war zu schnell in der Kurve.
35-1	665-667	Er	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	3	*	*	*	singular	false[59]	Decl[59]	*[184]	*[184]	*[184]	*[184]	*[184]	input2[184]	42[303]	female[303]	h05ingrcngdnasp07727nvoq59[303]	speaker: YOU[422]	*->74-2	PerPron[74]	_	_	_	
35-2	668-671	war	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false[59]	Decl[59]	*[184]	*[184]	*[184]	*[184]	*[184]	input2[184]	42[303]	female[303]	h05ingrcngdnasp07727nvoq59[303]	speaker: YOU[422]	_	_	_	_	_	
35-3	672-674	zu	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false[59]	Decl[59]	*[184]	*[184]	*[184]	*[184]	*[184]	input2[184]	42[303]	female[303]	h05ingrcngdnasp07727nvoq59[303]	speaker: YOU[422]	_	_	_	_	_	
35-4	675-682	schnell	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false[59]	Decl[59]	*[184]	*[184]	*[184]	*[184]	*[184]	input2[184]	42[303]	female[303]	h05ingrcngdnasp07727nvoq59[303]	speaker: YOU[422]	_	_	_	_	_	
35-5	683-685	in	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false[59]	Decl[59]	*[184]	*[184]	*[184]	*[184]	*[184]	input2[184]	42[303]	female[303]	h05ingrcngdnasp07727nvoq59[303]	speaker: YOU[422]	_	_	_	_	_	
35-6	686-689	der	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false[59]	Decl[59]	*[184]	*[184]	*[184]	*[184]	*[184]	input2[184]	42[303]	female[303]	h05ingrcngdnasp07727nvoq59[303]	speaker: YOU[422]	*->78-1	DefNP[78]	_	_	_	
35-7	690-696	Kurve.	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	false[59]	Decl[59]	*[184]	*[184]	*[184]	*[184]	*[184]	input2[184]	42[303]	female[303]	h05ingrcngdnasp07727nvoq59[303]	speaker: YOU[422]	*->78-1	DefNP[78]	_	_	_	

#Text=END_OF_DOCUMENT
36-1	698-713	END_OF_DOCUMENT	_	GFailure[8]	stuerzen\_set1\_16[8]	latin1[8]	h05ingrcngdnasp07727nvoq59-stuerzen\_set1\_16[8]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Alles gut?
37-1	715-720	Alles	_	GFailure[9]	stuerzen\_set1\_16[9]	latin1[9]	jkqc35grurqg6r29efakrmibd9-stuerzen\_set1\_16[9]	_	_	_	_	_	false[60]	Int[60]	*[185]	*[185]	*[185]	yn\_4[185]	yesno\_question[185]	openq[185]	*[304]	female[304]	*[304]	speaker:Elisabeth[423]	_	_	QAP	*	38-1[61_60]	
37-2	721-725	gut?	_	GFailure[9]	stuerzen\_set1\_16[9]	latin1[9]	jkqc35grurqg6r29efakrmibd9-stuerzen\_set1\_16[9]	_	_	_	_	_	false[60]	Int[60]	*[185]	*[185]	*[185]	yn\_4[185]	yesno\_question[185]	openq[185]	*[304]	female[304]	*[304]	speaker:Elisabeth[423]	_	_	_	_	_	

#Text=Till ist gestürzt
38-1	727-731	Till	_	GFailure[9]	stuerzen\_set1\_16[9]	latin1[9]	jkqc35grurqg6r29efakrmibd9-stuerzen\_set1\_16[9]	_	_	_	_	_	false[61]	Decl[61]	*[186]	stürzen[186]	intransitive[186]	*[186]	*[186]	item0[186]	42[305]	male[305]	jkqc35grurqg6r29efakrmibd9[305]	speaker: YOU[424]	*->90-1	PropNm[90]	CR	*	39-1[0_61]	
38-2	732-735	ist	_	GFailure[9]	stuerzen\_set1\_16[9]	latin1[9]	jkqc35grurqg6r29efakrmibd9-stuerzen\_set1\_16[9]	_	_	_	_	_	false[61]	Decl[61]	*[186]	stürzen[186]	intransitive[186]	*[186]	*[186]	item0[186]	42[305]	male[305]	jkqc35grurqg6r29efakrmibd9[305]	speaker: YOU[424]	_	_	_	_	_	
38-3	736-744	gestürzt	_	GFailure[9]	stuerzen\_set1\_16[9]	latin1[9]	jkqc35grurqg6r29efakrmibd9-stuerzen\_set1\_16[9]	_	_	_	_	_	false[61]	Decl[61]	*[186]	stürzen[186]	intransitive[186]	*[186]	*[186]	item0[186]	42[305]	male[305]	jkqc35grurqg6r29efakrmibd9[305]	speaker: YOU[424]	_	_	_	_	_	

#Text=Hm?
39-1	746-749	Hm?	_	GFailure[9]	stuerzen\_set1\_16[9]	latin1[9]	jkqc35grurqg6r29efakrmibd9-stuerzen\_set1\_16[9]	_	_	_	_	_	false	NA	hm\_question\_4	*	*	*	*	feedback	*	female	*	speaker:Elisabeth	_	_	explanation	*	40-1[62_0]	

#Text=Wie Hm?
40-1	751-754	Wie	_	GFailure[9]	stuerzen\_set1\_16[9]	latin1[9]	jkqc35grurqg6r29efakrmibd9-stuerzen\_set1\_16[9]	_	_	_	_	_	false[62]	NA[62]	*[187]	*[187]	*[187]	*[187]	*[187]	input1[187]	42[306]	male[306]	jkqc35grurqg6r29efakrmibd9[306]	speaker: YOU[425]	_	_	explanation	*	41-1[63_62]	
40-2	755-758	Hm?	_	GFailure[9]	stuerzen\_set1\_16[9]	latin1[9]	jkqc35grurqg6r29efakrmibd9-stuerzen\_set1\_16[9]	_	_	_	_	_	false[62]	NA[62]	*[187]	*[187]	*[187]	*[187]	*[187]	input1[187]	42[306]	male[306]	jkqc35grurqg6r29efakrmibd9[306]	speaker: YOU[425]	_	_	_	_	_	

#Text=Er hat sich echt wehgetan
41-1	760-762	Er	_	GFailure[9]	stuerzen\_set1\_16[9]	latin1[9]	jkqc35grurqg6r29efakrmibd9-stuerzen\_set1\_16[9]	3	*	*	*	singular	false[63]	Decl[63]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	42[307]	male[307]	jkqc35grurqg6r29efakrmibd9[307]	speaker: YOU[426]	*->90-2	PerPron[90]	_	_	_	
41-2	763-766	hat	_	GFailure[9]	stuerzen\_set1\_16[9]	latin1[9]	jkqc35grurqg6r29efakrmibd9-stuerzen\_set1\_16[9]	_	_	_	_	_	false[63]	Decl[63]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	42[307]	male[307]	jkqc35grurqg6r29efakrmibd9[307]	speaker: YOU[426]	_	_	_	_	_	
41-3	767-771	sich	_	GFailure[9]	stuerzen\_set1\_16[9]	latin1[9]	jkqc35grurqg6r29efakrmibd9-stuerzen\_set1\_16[9]	_	_	_	_	_	false[63]	Decl[63]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	42[307]	male[307]	jkqc35grurqg6r29efakrmibd9[307]	speaker: YOU[426]	_	_	_	_	_	
41-4	772-776	echt	_	GFailure[9]	stuerzen\_set1\_16[9]	latin1[9]	jkqc35grurqg6r29efakrmibd9-stuerzen\_set1\_16[9]	_	_	_	_	_	false[63]	Decl[63]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	42[307]	male[307]	jkqc35grurqg6r29efakrmibd9[307]	speaker: YOU[426]	_	_	_	_	_	
41-5	777-785	wehgetan	_	GFailure[9]	stuerzen\_set1\_16[9]	latin1[9]	jkqc35grurqg6r29efakrmibd9-stuerzen\_set1\_16[9]	_	_	_	_	_	false[63]	Decl[63]	*[188]	*[188]	*[188]	*[188]	*[188]	input2[188]	42[307]	male[307]	jkqc35grurqg6r29efakrmibd9[307]	speaker: YOU[426]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
42-1	787-802	END_OF_DOCUMENT	_	GFailure[9]	stuerzen\_set1\_16[9]	latin1[9]	jkqc35grurqg6r29efakrmibd9-stuerzen\_set1\_16[9]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Alles gut?
43-1	804-809	Alles	_	GFailure[10]	stuerzen\_set1\_16[10]	latin1[10]	lhu26mh95feeqso1qtacqboi3v-stuerzen\_set1\_16[10]	_	_	_	_	_	false[64]	Int[64]	*[189]	*[189]	*[189]	yn\_4[189]	yesno\_question[189]	openq[189]	*[308]	female[308]	*[308]	speaker:Elisabeth[427]	_	_	QAP	*	44-1[65_64]	
43-2	810-814	gut?	_	GFailure[10]	stuerzen\_set1\_16[10]	latin1[10]	lhu26mh95feeqso1qtacqboi3v-stuerzen\_set1\_16[10]	_	_	_	_	_	false[64]	Int[64]	*[189]	*[189]	*[189]	yn\_4[189]	yesno\_question[189]	openq[189]	*[308]	female[308]	*[308]	speaker:Elisabeth[427]	_	_	_	_	_	

#Text=Till ist gestürzt
44-1	816-820	Till	_	GFailure[10]	stuerzen\_set1\_16[10]	latin1[10]	lhu26mh95feeqso1qtacqboi3v-stuerzen\_set1\_16[10]	_	_	_	_	_	false[65]	Decl[65]	*[190]	stürzen[190]	intransitive[190]	*[190]	*[190]	item0[190]	20[309]	male[309]	lhu26mh95feeqso1qtacqboi3v[309]	speaker: YOU[428]	*->87-1	PropNm[87]	elaboration|CR	*|*	46-1[66_65]|45-1[0_65]	
44-2	821-824	ist	_	GFailure[10]	stuerzen\_set1\_16[10]	latin1[10]	lhu26mh95feeqso1qtacqboi3v-stuerzen\_set1\_16[10]	_	_	_	_	_	false[65]	Decl[65]	*[190]	stürzen[190]	intransitive[190]	*[190]	*[190]	item0[190]	20[309]	male[309]	lhu26mh95feeqso1qtacqboi3v[309]	speaker: YOU[428]	_	_	_	_	_	
44-3	825-833	gestürzt	_	GFailure[10]	stuerzen\_set1\_16[10]	latin1[10]	lhu26mh95feeqso1qtacqboi3v-stuerzen\_set1\_16[10]	_	_	_	_	_	false[65]	Decl[65]	*[190]	stürzen[190]	intransitive[190]	*[190]	*[190]	item0[190]	20[309]	male[309]	lhu26mh95feeqso1qtacqboi3v[309]	speaker: YOU[428]	_	_	_	_	_	

#Text=Hm?
45-1	835-838	Hm?	_	GFailure[10]	stuerzen\_set1\_16[10]	latin1[10]	lhu26mh95feeqso1qtacqboi3v-stuerzen\_set1\_16[10]	_	_	_	_	_	false	NA	hm\_question\_4	*	*	*	*	feedback	*	female	*	speaker:Elisabeth	_	_	_	_	_	

#Text=Till ist vor meinen Augen gestürzt; ich bin noch etwas geschockt.
46-1	840-844	Till	_	GFailure[10]	stuerzen\_set1\_16[10]	latin1[10]	lhu26mh95feeqso1qtacqboi3v-stuerzen\_set1\_16[10]	_	_	_	_	_	false[66]	Decl[66]	*[191]	*[191]	*[191]	*[191]	*[191]	input1[191]	20[310]	male[310]	lhu26mh95feeqso1qtacqboi3v[310]	speaker: YOU[429]	*->87-2	PropNm[87]	result	*	46-7[67_66]	
46-2	845-848	ist	_	GFailure[10]	stuerzen\_set1\_16[10]	latin1[10]	lhu26mh95feeqso1qtacqboi3v-stuerzen\_set1\_16[10]	_	_	_	_	_	false[66]	Decl[66]	*[191]	*[191]	*[191]	*[191]	*[191]	input1[191]	20[310]	male[310]	lhu26mh95feeqso1qtacqboi3v[310]	speaker: YOU[429]	_	_	_	_	_	
46-3	849-852	vor	_	GFailure[10]	stuerzen\_set1\_16[10]	latin1[10]	lhu26mh95feeqso1qtacqboi3v-stuerzen\_set1\_16[10]	_	_	_	_	_	false[66]	Decl[66]	*[191]	*[191]	*[191]	*[191]	*[191]	input1[191]	20[310]	male[310]	lhu26mh95feeqso1qtacqboi3v[310]	speaker: YOU[429]	_	_	_	_	_	
46-4	853-859	meinen	_	GFailure[10]	stuerzen\_set1\_16[10]	latin1[10]	lhu26mh95feeqso1qtacqboi3v-stuerzen\_set1\_16[10]	1	*	*	*	singular	false[66]	Decl[66]	*[191]	*[191]	*[191]	*[191]	*[191]	input1[191]	20[310]	male[310]	lhu26mh95feeqso1qtacqboi3v[310]	speaker: YOU[429]	_	_	_	_	_	
46-5	860-865	Augen	_	GFailure[10]	stuerzen\_set1\_16[10]	latin1[10]	lhu26mh95feeqso1qtacqboi3v-stuerzen\_set1\_16[10]	_	_	_	_	_	false[66]	Decl[66]	*[191]	*[191]	*[191]	*[191]	*[191]	input1[191]	20[310]	male[310]	lhu26mh95feeqso1qtacqboi3v[310]	speaker: YOU[429]	_	_	_	_	_	
46-6	866-875	gestürzt;	_	GFailure[10]	stuerzen\_set1\_16[10]	latin1[10]	lhu26mh95feeqso1qtacqboi3v-stuerzen\_set1\_16[10]	_	_	_	_	_	false[66]	Decl[66]	*[191]	*[191]	*[191]	*[191]	*[191]	input1[191]	20[310]	male[310]	lhu26mh95feeqso1qtacqboi3v[310]	speaker: YOU[429]	_	_	_	_	_	
46-7	876-879	ich	_	GFailure[10]	stuerzen\_set1\_16[10]	latin1[10]	lhu26mh95feeqso1qtacqboi3v-stuerzen\_set1\_16[10]	1	*	*	*	singular	false[67]	Decl[67]	*[191]	*[191]	*[191]	*[191]	*[191]	input1[191]	20[310]	male[310]	lhu26mh95feeqso1qtacqboi3v[310]	speaker: YOU[429]	*->86-1	PerPron[86]	contrast	*	47-1[68_67]	
