#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Error|Error
#T_SP=webanno.custom.Item_info|condition|item_id|latinsqr_list|unique_id
#T_SP=webanno.custom.Ref_info|PersonalPronouns_detailed|ref_def|ref_function|ref_gender|ref_num
#T_SP=webanno.custom.Segment|complex|segment_type
#T_SP=webanno.custom.Sent_layer|feedback_id|item0_verb|item0_verbtype|openq_id|openq_type|sent_type
#T_SP=webanno.custom.Speaker_meta|age|gender|speaker_id
#T_SP=webanno.custom.Speaker_name|speaker_name
#T_CH=de.tudarmstadt.ukp.dkpro.core.api.coref.type.CoreferenceLink|referenceRelation|referenceType
#T_RL=webanno.custom.Relations|discourse_rel|speechAct_rel|BT_webanno.custom.Segment


#Text=Wie gehts dir?
44-2	1072-1075	ist	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[118]	Decl[118]	*[243]	kriechen[243]	intransitive[243]	*[243]	*[243]	item0[243]	57[362]	female[362]	k0vnav0sqhr0fo3b0jpuaak9s4[362]	speaker: YOU[481]	_	_	_	_	_	
44-3	1076-1081	unter	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[118]	Decl[118]	*[243]	kriechen[243]	intransitive[243]	*[243]	*[243]	item0[243]	57[362]	female[362]	k0vnav0sqhr0fo3b0jpuaak9s4[362]	speaker: YOU[481]	_	_	_	_	_	
44-4	1082-1085	den	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	*[41]	*[41]	modifier[41]	*[41]	*[41]	false[118]	Decl[118]	*[243]	kriechen[243]	intransitive[243]	*[243]	*[243]	item0[243]	57[362]	female[362]	k0vnav0sqhr0fo3b0jpuaak9s4[362]	speaker: YOU[481]	*->81-1	DefNP[81]	_	_	_	
44-5	1086-1091	Tisch	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	*[41]	*[41]	modifier[41]	*[41]	*[41]	false[118]	Decl[118]	*[243]	kriechen[243]	intransitive[243]	*[243]	*[243]	item0[243]	57[362]	female[362]	k0vnav0sqhr0fo3b0jpuaak9s4[362]	speaker: YOU[481]	*->81-1	DefNP[81]	_	_	_	
44-6	1092-1101	gekrochen	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[118]	Decl[118]	*[243]	kriechen[243]	intransitive[243]	*[243]	*[243]	item0[243]	57[362]	female[362]	k0vnav0sqhr0fo3b0jpuaak9s4[362]	speaker: YOU[481]	_	_	_	_	_	

#Text=Hm?
45-1	1103-1106	Hm?	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false	NA	hm\_question\_4	*	*	*	*	feedback	*	male	*	speaker:Paul	_	_	_	_	_	

#Text=Ich habe versucht <BR> im die Fußnägel zu schneiden<BR>und er hat versucht mich zu beißen und hat sich under den Tisch verkrümelt.
46-1	1108-1111	Ich	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	1	*	Subj	*	singular	false[119]	Decl[119]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	*->4-2	PerPron[4]	contrast	*	46-10[120_119]	
46-2	1112-1116	habe	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[119]	Decl[119]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	_	_	_	_	_	
46-3	1117-1125	versucht	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[119]	Decl[119]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	_	_	_	_	_	
46-4	1126-1130	<BR>	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[119]	Decl[119]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	_	_	_	_	_	
46-5	1131-1133	im	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	3	*	*	*	singular	false[119]	Decl[119]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	*->125-2	PerPron[125]	_	_	_	
46-6	1134-1137	die	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	*[42]	*[42]	PrepObj[42]	*[42]	*[42]	false[119]	Decl[119]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	*->56-1	DefNP[56]	_	_	_	
46-7	1138-1146	Fußnägel	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	*[42]	*[42]	PrepObj[42]	*[42]	*[42]	false[119]	Decl[119]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	*->56-1	DefNP[56]	_	_	_	
46-8	1147-1149	zu	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[119]	Decl[119]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	_	_	_	_	_	
46-9	1150-1166	schneiden<BR>und	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	_	_	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	_	_	_	_	_	
46-9.1	1150-1159	schneiden	_	_	_	_	_	_	_	_	_	_	false[119]	Decl[119]	_	_	_	_	_	_	_	_	_	_	_	_	contrast	*	46-10[120_119]	
46-10	1167-1169	er	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	3	*	Subj	*	singular	false[120]	Decl[120]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	*->125-3	PerPron[125]	narration	*	46-16[121_120]	
46-11	1170-1173	hat	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[120]	Decl[120]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	_	_	_	_	_	
46-12	1174-1182	versucht	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[120]	Decl[120]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	_	_	_	_	_	
46-13	1183-1187	mich	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	1	*	IndirObj	*	singular	false[120]	Decl[120]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	*->4-3	PerPron[4]	_	_	_	
46-14	1188-1190	zu	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[120]	Decl[120]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	_	_	_	_	_	
46-15	1191-1197	beißen	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[120]	Decl[120]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	_	_	_	_	_	
46-16	1198-1201	und	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[121]	Decl[121]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	_	_	_	_	_	
46-17	1202-1205	hat	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	3	*	*	*	singular	false[121]	Decl[121]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	*->125-4	zero[125]	_	_	_	
46-18	1206-1210	sich	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[121]	Decl[121]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	_	_	_	_	_	
46-19	1211-1216	under	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[121]	Decl[121]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	_	_	_	_	_	
46-20	1217-1220	den	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	*[43]	*[43]	PrepObj[43]	*[43]	*[43]	false[121]	Decl[121]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	*->81-2	DefNP[81]	_	_	_	
46-21	1221-1226	Tisch	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	*[43]	*[43]	PrepObj[43]	*[43]	*[43]	false[121]	Decl[121]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	*->81-2	DefNP[81]	_	_	_	
46-22	1227-1238	verkrümelt.	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[121]	Decl[121]	*[244]	*[244]	*[244]	*[244]	*[244]	input1[244]	57[363]	female[363]	k0vnav0sqhr0fo3b0jpuaak9s4[363]	speaker: YOU[482]	_	_	_	_	_	

#Text=Jetzt sieht er aus wie ein Mix aus Bernhardiner und Schildkröte.
47-1	1240-1245	Jetzt	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[122]	Decl[122]	*[245]	*[245]	*[245]	*[245]	*[245]	input2[245]	57[364]	female[364]	k0vnav0sqhr0fo3b0jpuaak9s4[364]	speaker: YOU[483]	_	_	result	*	46-16[121_122]	
47-2	1246-1251	sieht	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[122]	Decl[122]	*[245]	*[245]	*[245]	*[245]	*[245]	input2[245]	57[364]	female[364]	k0vnav0sqhr0fo3b0jpuaak9s4[364]	speaker: YOU[483]	_	_	_	_	_	
47-3	1252-1254	er	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	3	*	*	*	singular	false[122]	Decl[122]	*[245]	*[245]	*[245]	*[245]	*[245]	input2[245]	57[364]	female[364]	k0vnav0sqhr0fo3b0jpuaak9s4[364]	speaker: YOU[483]	*->125-5	PerPron[125]	_	_	_	
47-4	1255-1258	aus	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[122]	Decl[122]	*[245]	*[245]	*[245]	*[245]	*[245]	input2[245]	57[364]	female[364]	k0vnav0sqhr0fo3b0jpuaak9s4[364]	speaker: YOU[483]	_	_	_	_	_	
47-5	1259-1262	wie	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[122]	Decl[122]	*[245]	*[245]	*[245]	*[245]	*[245]	input2[245]	57[364]	female[364]	k0vnav0sqhr0fo3b0jpuaak9s4[364]	speaker: YOU[483]	_	_	_	_	_	
47-6	1263-1266	ein	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	*[44]	*[44]	PrepObj[44]	*[44]	*[44]	false[122]	Decl[122]	*[245]	*[245]	*[245]	*[245]	*[245]	input2[245]	57[364]	female[364]	k0vnav0sqhr0fo3b0jpuaak9s4[364]	speaker: YOU[483]	_	_	_	_	_	
47-7	1267-1270	Mix	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	*[44]	*[44]	PrepObj[44]	*[44]	*[44]	false[122]	Decl[122]	*[245]	*[245]	*[245]	*[245]	*[245]	input2[245]	57[364]	female[364]	k0vnav0sqhr0fo3b0jpuaak9s4[364]	speaker: YOU[483]	_	_	_	_	_	
47-8	1271-1274	aus	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	false[122]	Decl[122]	*[245]	*[245]	*[245]	*[245]	*[245]	input2[245]	57[364]	female[364]	k0vnav0sqhr0fo3b0jpuaak9s4[364]	speaker: YOU[483]	_	_	_	_	_	
47-9	1275-1287	Bernhardiner	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	*[45]	*[45]	PrepObj[45]	*[45]	*[45]	false[122]	Decl[122]	*[245]	*[245]	*[245]	*[245]	*[245]	input2[245]	57[364]	female[364]	k0vnav0sqhr0fo3b0jpuaak9s4[364]	speaker: YOU[483]	_	_	_	_	_	
47-10	1288-1291	und	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	*[45]	*[45]	PrepObj[45]	*[45]	*[45]	false[122]	Decl[122]	*[245]	*[245]	*[245]	*[245]	*[245]	input2[245]	57[364]	female[364]	k0vnav0sqhr0fo3b0jpuaak9s4[364]	speaker: YOU[483]	_	_	_	_	_	
47-11	1292-1304	Schildkröte.	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	*[45]	*[45]	PrepObj[45]	*[45]	*[45]	false[122]	Decl[122]	*[245]	*[245]	*[245]	*[245]	*[245]	input2[245]	57[364]	female[364]	k0vnav0sqhr0fo3b0jpuaak9s4[364]	speaker: YOU[483]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
48-1	1306-1321	END_OF_DOCUMENT	_	GFailure[9]	kriechen\_set1\_27[9]	latin2[9]	k0vnav0sqhr0fo3b0jpuaak9s4-kriechen\_set1\_27[9]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Wie gehts dir?
49-1	1323-1326	Wie	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	_	_	_	_	_	false[123]	Int[123]	*[246]	*[246]	*[246]	wh\_3[246]	wh\_question[246]	openq[246]	*[365]	male[365]	*[365]	speaker:Paul[484]	_	_	QAP	*	50-1[124_123]	
49-2	1327-1332	gehts	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	_	_	_	_	_	false[123]	Int[123]	*[246]	*[246]	*[246]	wh\_3[246]	wh\_question[246]	openq[246]	*[365]	male[365]	*[365]	speaker:Paul[484]	_	_	_	_	_	
49-3	1333-1337	dir?	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	2	*	*	*	singular	false[123]	Int[123]	*[246]	*[246]	*[246]	wh\_3[246]	wh\_question[246]	openq[246]	*[365]	male[365]	*[365]	speaker:Paul[484]	*->39-1	PerPron[39]	_	_	_	

#Text=Joris ist unter den Tisch gekrochen
50-1	1339-1344	Joris	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	*	*	Subj	*	*	false[124]	Decl[124]	*[247]	kriechen[247]	intransitive[247]	*[247]	*[247]	item0[247]	26[366]	female[366]	qjdpg51abd5auurj3bduisfb43[366]	speaker: YOU[485]	*->33-1	PropNm[33]	contrast|CR	*|*	52-1[125_124]|51-1[0_124]	
50-2	1345-1348	ist	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	_	_	_	_	_	false[124]	Decl[124]	*[247]	kriechen[247]	intransitive[247]	*[247]	*[247]	item0[247]	26[366]	female[366]	qjdpg51abd5auurj3bduisfb43[366]	speaker: YOU[485]	_	_	_	_	_	
50-3	1349-1354	unter	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	_	_	_	_	_	false[124]	Decl[124]	*[247]	kriechen[247]	intransitive[247]	*[247]	*[247]	item0[247]	26[366]	female[366]	qjdpg51abd5auurj3bduisfb43[366]	speaker: YOU[485]	_	_	_	_	_	
50-4	1355-1358	den	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	*[46]	*[46]	modifier[46]	*[46]	*[46]	false[124]	Decl[124]	*[247]	kriechen[247]	intransitive[247]	*[247]	*[247]	item0[247]	26[366]	female[366]	qjdpg51abd5auurj3bduisfb43[366]	speaker: YOU[485]	*->8-1	DefNP[8]	_	_	_	
50-5	1359-1364	Tisch	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	*[46]	*[46]	modifier[46]	*[46]	*[46]	false[124]	Decl[124]	*[247]	kriechen[247]	intransitive[247]	*[247]	*[247]	item0[247]	26[366]	female[366]	qjdpg51abd5auurj3bduisfb43[366]	speaker: YOU[485]	*->8-1	DefNP[8]	_	_	_	
50-6	1365-1374	gekrochen	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	_	_	_	_	_	false[124]	Decl[124]	*[247]	kriechen[247]	intransitive[247]	*[247]	*[247]	item0[247]	26[366]	female[366]	qjdpg51abd5auurj3bduisfb43[366]	speaker: YOU[485]	_	_	_	_	_	

#Text=Hm?
51-1	1376-1379	Hm?	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	_	_	_	_	_	false	NA	hm\_question\_4	*	*	*	*	feedback	*	male	*	speaker:Paul	_	_	_	_	_	

#Text=Sonst nichts.
52-1	1381-1386	Sonst	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	_	_	_	_	_	false[125]	NA[125]	*[248]	*[248]	*[248]	*[248]	*[248]	input1[248]	26[367]	female[367]	qjdpg51abd5auurj3bduisfb43[367]	speaker: YOU[486]	_	_	elaboration	*	53-1[126_125]	
52-2	1387-1394	nichts.	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	_	_	_	_	_	false[125]	NA[125]	*[248]	*[248]	*[248]	*[248]	*[248]	input1[248]	26[367]	female[367]	qjdpg51abd5auurj3bduisfb43[367]	speaker: YOU[486]	_	_	_	_	_	

#Text=Mein Leben ist langweilig.
53-1	1396-1400	Mein	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	*[47]|1[48]|*[49]	*[47]|*[48]|*[49]	Subj[47]|*[48]|Embedded[49]	*[47]|*[48]|*[49]	*[47]|singular[48]|*[49]	false[126]	Decl[126]	*[249]	*[249]	*[249]	*[249]	*[249]	input2[249]	26[368]	female[368]	qjdpg51abd5auurj3bduisfb43[368]	speaker: YOU[487]	*->112-1|*->39-2	DefNP[112]|PossePron[39]	_	_	_	
53-2	1401-1406	Leben	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	*[47]	*[47]	Subj[47]	*[47]	*[47]	false[126]	Decl[126]	*[249]	*[249]	*[249]	*[249]	*[249]	input2[249]	26[368]	female[368]	qjdpg51abd5auurj3bduisfb43[368]	speaker: YOU[487]	*->112-1	DefNP[112]	_	_	_	
53-3	1407-1410	ist	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	_	_	_	_	_	false[126]	Decl[126]	*[249]	*[249]	*[249]	*[249]	*[249]	input2[249]	26[368]	female[368]	qjdpg51abd5auurj3bduisfb43[368]	speaker: YOU[487]	_	_	_	_	_	
53-4	1411-1422	langweilig.	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	_	_	_	_	_	false[126]	Decl[126]	*[249]	*[249]	*[249]	*[249]	*[249]	input2[249]	26[368]	female[368]	qjdpg51abd5auurj3bduisfb43[368]	speaker: YOU[487]	_	_	_	_	_	

#Text=END_OF_DOCUMENT
54-1	1424-1439	END_OF_DOCUMENT	_	GFailure[10]	kriechen\_set1\_27[10]	latin2[10]	qjdpg51abd5auurj3bduisfb43-kriechen\_set1\_27[10]	_	_	_	_	_	_	_	*	*	*	*	*	end	*	*	*	*	_	_	_	_	_	

#Text=Wie gehts dir?
55-1	1441-1444	Wie	_	GFailure[11]	kriechen\_set1\_27[11]	latin2[11]	rhiec6c6hfje484c5bsbj040l0-kriechen\_set1\_27[11]	_	_	_	_	_	false[127]	Int[127]	*[250]	*[250]	*[250]	wh\_3[250]	wh\_question[250]	openq[250]	*[369]	male[369]	*[369]	speaker:Paul[488]	_	_	QAP	*	56-1[128_127]	
55-2	1445-1450	gehts	_	GFailure[11]	kriechen\_set1\_27[11]	latin2[11]	rhiec6c6hfje484c5bsbj040l0-kriechen\_set1\_27[11]	_	_	_	_	_	false[127]	Int[127]	*[250]	*[250]	*[250]	wh\_3[250]	wh\_question[250]	openq[250]	*[369]	male[369]	*[369]	speaker:Paul[488]	_	_	_	_	_	
55-3	1451-1455	dir?	_	GFailure[11]	kriechen\_set1\_27[11]	latin2[11]	rhiec6c6hfje484c5bsbj040l0-kriechen\_set1\_27[11]	2	*	*	*	singular	false[127]	Int[127]	*[250]	*[250]	*[250]	wh\_3[250]	wh\_question[250]	openq[250]	*[369]	male[369]	*[369]	speaker:Paul[488]	*->85-1	PerPron[85]	_	_	_	

#Text=Joris ist unter den Tisch gekrochen
56-1	1457-1462	Joris	_	GFailure[11]	kriechen\_set1\_27[11]	latin2[11]	rhiec6c6hfje484c5bsbj040l0-kriechen\_set1\_27[11]	*	*	Subj	*	*	false[128]	Decl[128]	*[251]	kriechen[251]	intransitive[251]	*[251]	*[251]	item0[251]	72[370]	male[370]	rhiec6c6hfje484c5bsbj040l0[370]	speaker: YOU[489]	*->82-1	PropNm[82]	explanation|result|CR	*|*|*	58-1[129_128]|59-1[130_128]|57-1[0_128]	
56-2	1463-1466	ist	_	GFailure[11]	kriechen\_set1\_27[11]	latin2[11]	rhiec6c6hfje484c5bsbj040l0-kriechen\_set1\_27[11]	_	_	_	_	_	false[128]	Decl[128]	*[251]	kriechen[251]	intransitive[251]	*[251]	*[251]	item0[251]	72[370]	male[370]	rhiec6c6hfje484c5bsbj040l0[370]	speaker: YOU[489]	_	_	_	_	_	
56-3	1467-1472	unter	_	GFailure[11]	kriechen\_set1\_27[11]	latin2[11]	rhiec6c6hfje484c5bsbj040l0-kriechen\_set1\_27[11]	_	_	_	_	_	false[128]	Decl[128]	*[251]	kriechen[251]	intransitive[251]	*[251]	*[251]	item0[251]	72[370]	male[370]	rhiec6c6hfje484c5bsbj040l0[370]	speaker: YOU[489]	_	_	_	_	_	
56-4	1473-1476	den	_	GFailure[11]	kriechen\_set1\_27[11]	latin2[11]	rhiec6c6hfje484c5bsbj040l0-kriechen\_set1\_27[11]	*[50]	*[50]	modifier[50]	*[50]	*[50]	false[128]	Decl[128]	*[251]	kriechen[251]	intransitive[251]	*[251]	*[251]	item0[251]	72[370]	male[370]	rhiec6c6hfje484c5bsbj040l0[370]	speaker: YOU[489]	*->19-1	DefNP[19]	_	_	_	
56-5	1477-1482	Tisch	_	GFailure[11]	kriechen\_set1\_27[11]	latin2[11]	rhiec6c6hfje484c5bsbj040l0-kriechen\_set1\_27[11]	*[50]	*[50]	modifier[50]	*[50]	*[50]	false[128]	Decl[128]	*[251]	kriechen[251]	intransitive[251]	*[251]	*[251]	item0[251]	72[370]	male[370]	rhiec6c6hfje484c5bsbj040l0[370]	speaker: YOU[489]	*->19-1	DefNP[19]	_	_	_	
